genre,artist_name,track_name,popularity,energy,tempo,valence
Blues,Snooks Eaglin,Saint James Infirmary,35,0.261,91.276,0.622
Blues,The Paul Butterfield Blues Band,One Night Stand,37,0.564,90.79,0.702
Blues,Phish,Suzy Greenberg - Live,32,0.929,120.699,0.67
Blues,Cage The Elephant,Back Against the Wall - Unpeeled,38,0.806,113.134,0.725
Blues,Tinariwen,Toumast Tincha,32,0.656,89.814,0.195
Blues,Kenny Wayne Shepherd,Take It On Home,30,0.542,76.985,0.406
Blues,Joe Cocker,Woman To Woman,34,0.337,180.612,0.801
Blues,The Gregg Allman Band,Island,33,0.648,89.991,0.796
Blues,ZZ Top,My Head's in Mississippi,40,0.731,75.997,0.596
Blues,Chris Robinson Brotherhood,The Chauffeur's Daughter,32,0.802,165.702,0.643
Blues,Band Of Skulls,Light Of The Morning,32,0.685,111.216,0.409
Blues,Ella Fitzgerald,Necessary Evil,40,0.342,87.132,0.676
Blues,The Byrds,Lay Lady Lay - Alternative Version,48,0.392,82.134,0.587
Blues,Jack White,Pablo Picasso - Recorded at Spotify Studios NYC,33,0.774,105.343,0.686
Blues,Widespread Panic,Bust It Big - Live,32,0.824,111.451,0.685
Blues,Dinah Washington,Cry Me A River,44,0.205,99.912,0.313
Blues,Santana,Photograph,36,0.971,123.923,0.487
Blues,The Paul Butterfield Blues Band,Born in Chicago,33,0.597,76.177,0.941
Blues,The Heavy,How You Like Me Now? - Raffertie Remix,47,0.628,102.029,0.17
Blues,The Marvelettes,Too Many Fish In The Sea - Single Version,43,0.851,90.532,0.707
Blues,"Bobby ""Blue"" Bland",Ain't No Sunshine When She's Gone,36,0.254,78.3,0.503
Blues,Susan Tedeschi,Back To The River,33,0.754,92.41,0.7
Blues,The Allman Brothers Band,Old Friend,40,0.42,88.86,0.619
Blues,Widespread Panic,Walkin' (For Your Love),32,0.821,154.064,0.716
Blues,Stevie Ray Vaughan,"Pride & Joy - Live at The Spectrum, Montreal; August 17 1984 (Late Show)",37,0.92,117.477,0.583
Blues,Billie Holiday,Love Is Here To Stay,38,0.304,125.279,0.495
Blues,Otis Redding,Chained and Bound,39,0.353,160.797,0.823
Blues,The Steepwater Band,Dance Me A Number,32,0.812,171.769,0.541
Blues,Cage The Elephant,Aberdeen - Unpeeled,38,0.837,111.715,0.516
Blues,Steely Dan,Show Biz Kids,38,0.698,119.503,0.966
Blues,Dr. John,Did She Mention My Name,32,0.353,200.167,0.851
Blues,Parker Millsap,Wherever You Are,38,0.526,76.447,0.338
Blues,Eric Johnson,Cliffs Of Dover,37,0.871,102.675,0.631
Blues,Welshly Arms,All The Way Up,43,0.828,116.033,0.656
Blues,Stevie Ray Vaughan,"Letter to My Girlfriend - Live at Carnegie Hall, New York, NY - October 1984",33,0.899,122.709,0.797
Blues,Nazareth,Whisky Drinkin' Woman,33,0.499,81.458,0.854
Blues,Eagles Of Death Metal,I Love You All The Time,39,0.802,119.93,0.792
Blues,George Thorogood & The Destroyers,Get A Haircut,41,0.725,120.64,0.855
Blues,Otis Redding,Send Me Some Lovin',33,0.165,181.027,0.683
Blues,Sonny Boy Williamson II,Dust My Broom,37,0.457,106.548,0.673
Blues,Jonny Lang,Rack 'Em Up,31,0.612,124.64,0.713
Blues,The Shouting Matches,"Gallup, NM",35,0.621,154.354,0.78
Blues,Joe Bonamassa,Ain't No Way,36,0.306,123.618,0.0611
Blues,Queens of the Stone Age,Song For The Deaf,36,0.823,100.818,0.145
Blues,The Robert Cray Band,Don't Be Afraid Of The Dark,40,0.499,113.262,0.757
Blues,Robin Trower,The Fool and Me - 2007 Remaster,31,0.766,122.692,0.783
Blues,The Heavy Eyes,One Hand On the Buffalo,40,0.835,72.835,0.681
Blues,David T. Walker,Lay Lady Lay,35,0.447,89.986,0.584
Blues,Merl Saunders,Keepers - Previously Unreleased Take,32,0.723,89.797,0.694
Blues,Jefferson Airplane,Tobacco Road,43,0.568,123.739,0.5
Blues,Tinariwen,Sastanàqqàm,32,0.663,98.519,0.428
Blues,Robert Johnson,Kind Hearted Woman Blues - SA.2580-1,34,0.115,82.945,0.338
Blues,T. Rex,Teenage Dream,40,0.902,126.688,0.574
Blues,Big Bill Broonzy,Glory of Love,35,0.108,164.702,0.852
Blues,Grand Funk Railroad,Sin's A Good Man's Brother - Remastered,41,0.726,85.395,0.157
Blues,Nazareth,This Flight Tonight,41,0.554,134.298,0.676
Blues,Ella Mae Morse,Mr. Five By Five,36,0.182,128.326,0.586
Blues,Steve Miller Band,Living In The U.S.A.,39,0.633,83.585,0.589
Blues,The Heavy,Heavy for You,41,0.954,89.912,0.515
Blues,Billie Holiday,"Lover, Come Back To Me",38,0.2,127.309,0.432
Blues,Stevie Ray Vaughan,Travis Walk,34,0.931,106.379,0.972
Blues,Tinariwen,Le Chant Des Fauves,39,0.364,93.217,0.47
Blues,Robert Plant,Please Read The Letter,36,0.522,144.201,0.442
Blues,Dr. John,Big Shot,33,0.728,51.264,0.666
Blues,Stevie Ray Vaughan,"Live Another Day - Live at Steamboat 1874, Austin, TX - April 1980",32,0.791,121.703,0.669
Blues,The Nutmegs,Story Untold,30,0.283,105.653,0.653
Blues,Galactic,Crazyhorse Mongoose,31,0.82,120.348,0.834
Blues,Alice Cooper,No More Mr. Nice Guy - Remastered Version,39,0.703,128.761,0.612
Blues,Chris Robinson Brotherhood,Rosalee,32,0.418,79.144,0.52
Blues,Andy Frasco & the U.N.,Good Ride,31,0.88,103.979,0.647
Blues,Tucka,Sweet Tooth,30,0.603,105.004,0.976
Blues,Ray Charles,Mary Ann,38,0.528,145.971,0.892
Blues,Gary Clark Jr.,Blak and Blu - Live,31,0.196,75.3,0.14
Blues,Phish,Ghost (Live) - 8/5/17 Boston Cream,32,0.612,122.255,0.642
Blues,The Record Company,Feels So Good,33,0.742,104.578,0.645
Blues,Queens of the Stone Age,In The Fade,37,0.602,166.215,0.532
Blues,"Arthur ""Big Boy"" Crudup",That's All Right,38,0.58,106.496,0.816
Blues,Ty Segall,Ice Plant,0,0.258,109.572,0.204
Blues,Booker T. & the M.G.'s,Sunday Sermon,30,0.264,81.079,0.513
Blues,B.B. King,Every Day I Have The Blues,28,0.575,163.301,0.656
Blues,Reignwolf,Alligator,36,0.87,109.693,0.271
Blues,Kenny Wayne Shepherd,Everything Is Broken,33,0.942,132.465,0.737
Blues,ZZ Top,Brown Sugar,40,0.413,107.431,0.548
Blues,The California Honeydrops,A River's Invitation,35,0.649,157.444,0.612
Blues,The White Stripes,Astro,30,0.955,135.848,0.525
Blues,Steely Dan,Everyone's Gone To The Movies,39,0.526,121.587,0.858
Blues,The Band,When I Paint My Masterpiece - Remastered 2000,40,0.714,132.434,0.532
Blues,X,True Love Pt. #2,37,0.777,119.455,0.887
Blues,Cream,World Of Pain,42,0.303,106.606,0.672
Blues,Queens of the Stone Age,Auto Pilot,38,0.758,79.197,0.397
Blues,Jimi Hendrix,Can You See Me,35,0.811,134.243,0.933
Blues,Jack White,Jack White on 'Sunday Driver',29,0.096,90.238,0.706
Blues,Tedeschi Trucks Band,Midnight In Harlem (Swamp Raga intro with Little Martha) - Live,32,0.381,150.358,0.234
Blues,Phish,Theme from the Bottom,32,0.585,80.236,0.36
Blues,Jimi Hendrix,"Still Raining, Still Dreaming",38,0.865,111.15,0.554
Blues,Blue Öyster Cult,Astronomy,44,0.581,89.285,0.26
Blues,Billie Holiday,"Baby, I Don't Cry Over You",38,0.112,92.438,0.503
Blues,Nina Simone,Black Is The Color Of My True Love's Hair - Live,41,0.0534,136.902,0.125
Blues,Gary Clark Jr.,Please Come Home,29,0.707,91.38,0.379
Blues,George Thorogood & The Destroyers,Madison Blues,37,0.714,142.465,0.931
Blues,The Fabulous Thunderbirds,Wait On Time,33,0.605,128.593,0.84
Blues,Lacee,Lacee's Groove,28,0.64,103.011,0.563
Blues,The White Stripes,Screwdriver,30,0.926,95.027,0.745
Blues,Al Green,Stay With Me (By The Sea),38,0.513,90.35,0.671
Blues,Keb' Mo',Soon As I Get Paid,34,0.73,110.952,0.579
Blues,The Raconteurs,Call It A Day,37,0.362,146.287,0.402
Blues,Billie Holiday,The Man I Love,39,0.177,88.411,0.253
Blues,Steve Miller Band,True Fine Love,39,0.419,126.384,0.904
Blues,Sonny Landreth,Walkin' Blues,35,0.786,115.963,0.795
Blues,little hurricane,Haunted Heart,37,0.72,132.913,0.644
Blues,Billie Holiday,"Good Morning, Heartache",37,0.207,107.228,0.366
Blues,Black Lips,Crystal Night,39,0.799,119.768,0.497
Blues,Whitesnake,Give Me All Your Love - 2018 Remaster,33,0.936,102.731,0.152
Blues,Bettye Swann,Then You Can Tell Me Goodbye,41,0.148,91.118,0.45
Blues,Dr. John,Jump Sturdy,33,0.395,111.203,0.597
Blues,Jack White,Trash Tongue Talker,32,0.786,142.266,0.696
Blues,Louis Prima,"Oh, Marie - Remastered 1999",37,0.622,111.658,0.84
Blues,B.B. King,When Love Comes To Town,37,0.769,153.516,0.751
Blues,Buddy Guy,Nine Below Zero,34,0.767,170.0,0.418
Blues,Welshly Arms,How High,41,0.745,82.518,0.37
Blues,Wendell B,We Stepping Out Ta Night,28,0.554,95.001,0.541
Blues,Gary Clark Jr.,Shake,31,0.922,192.907,0.753
Blues,Nina Simone,Stars (Live at Montreux),40,0.0586,113.26,0.13
Blues,Otis Redding,Open the Door,39,0.271,144.622,0.675
Blues,Buffalo Springfield,Sit Down I Think I Love You,40,0.5,116.308,0.825
Blues,Billie Holiday,Solitude,37,0.161,70.594,0.159
Blues,Phish,NICU - Live,32,0.875,165.292,0.683
Blues,The Bones of J.R. Jones,Hearts Racing,35,0.565,89.997,0.355
Blues,Cage The Elephant,Sell Yourself,33,0.995,155.129,0.283
Blues,Queens of the Stone Age,Six Shooter,36,0.961,170.407,0.357
Blues,Eric Clapton,Can't Let You Do It,29,0.466,99.679,0.915
Blues,"Crosby, Stills, Nash & Young","Country Girl: A. Whiskey Boot Hill. B. Down, Down, Down. C. ""Country Girl"" (I Think You're Pretty)",41,0.401,121.127,0.354
Blues,John Fogerty,Bad Moon Rising,34,0.857,190.116,0.823
Blues,The Sheepdogs,I Ain't Cool,32,0.549,98.464,0.776
Blues,The Marcus King Band,Opie,31,0.476,129.994,0.533
Blues,Traffic,Rock 'N' Roll Stew,35,0.742,155.051,0.965
Blues,Graveyard,The Siren,46,0.471,122.537,0.302
Blues,Aretha Franklin,Call Me,38,0.375,118.391,0.306
Blues,The Marvelettes,Beechwood 4-5789,40,0.67,138.238,0.972
Blues,Jack White,Jack White on 'Somedays (I Don't Feel Like Trying)',29,0.15,111.268,0.712
Blues,Ty Segall,Taste,43,0.887,111.593,0.27
Blues,Jackie Wilson,Reet Petite,50,0.683,85.969,0.842
Blues,Floyd Taylor,What If He Knew,29,0.459,98.086,0.224
Blues,Faces,Bad 'N' Ruin,40,0.79,103.609,0.848
Blues,Tedeschi Trucks Band,Simple Things,31,0.385,77.303,0.266
Blues,The Kills,DNA,33,0.817,170.975,0.81
Blues,Johnny Preston,Running Bear,38,0.297,119.987,0.822
Blues,Mike Zito,I Wouldn't Treat a Dog (The Way You Treat Me),33,0.582,95.141,0.778
Blues,Kenny Wayne Shepherd,Last Goodbye,30,0.695,149.346,0.371
Blues,Peter And Gordon,I Go to Pieces,37,0.618,112.07,0.897
Blues,Delbert McClinton,Gone to Mexico (feat. Self-Made Men),34,0.705,154.643,0.867
Blues,Jefferson Airplane,Comin' Back to Me,41,0.113,166.706,0.0398
Blues,Shirley & Lee,Let the Good Times Roll,29,0.528,141.756,0.93
Blues,ZZ Top,La Grange - 1999 Remaster,41,0.651,161.548,0.533
Blues,B.B. King,Sweet Little Angel,33,0.558,68.845,0.558
Blues,Black Rebel Motorcycle Club,Fault Line,31,0.4,77.835,0.531
Blues,Otis Redding,Tell the Truth,39,0.279,93.379,0.788
Blues,Bones Owens,Long Long Time,31,0.507,76.054,0.0381
Blues,Blind Willie McTell,Statesboro Blues,33,0.267,90.522,0.437
Blues,The Allman Brothers Band,Les Brers In A Minor,36,0.567,122.197,0.151
Blues,Jimi Hendrix,Hey Gypsy Boy,37,0.355,68.196,0.143
Blues,The Spits,Bring,36,0.887,97.187,0.225
Blues,Black Pistol Fire,Fleet Foot,33,0.959,106.123,0.205
Blues,Billie Holiday,You Better Go Now,37,0.364,73.202,0.405
Blues,The Devil and the Almighty Blues,Tired Old Dog,41,0.563,83.726,0.431
Blues,Dan Auerbach,When the Night Comes,33,0.333,128.165,0.39
Blues,Alice Cooper,Ballad of Dwight Fry,41,0.353,88.304,0.354
Blues,Stevie Ray Vaughan,Wall of Denial,31,0.779,118.465,0.678
Blues,The Flamingos,Lovers Never Say Goodbye,31,0.393,92.928,0.257
Blues,Omar Cunningham,The Beauty Shop,29,0.494,155.091,0.614
Blues,Snowy White,The Situation,35,0.58,104.682,0.93
Blues,The Raconteurs,Pull This Blanket Off,34,0.392,134.104,0.256
Blues,Rival Sons,Good Things,44,0.81,114.458,0.5
Blues,King Curtis,Memphis Soul Stew,42,0.601,113.227,0.886
Blues,Freddie King,Same Old Blues,34,0.287,129.976,0.15
Blues,ZZ Top,Balinese - 2005 Remaster,37,0.799,111.324,0.698
Blues,Mary Wells,Your Old Stand By,34,0.618,201.923,0.962
Blues,Kenny Wayne Shepherd,Tailwind,30,0.638,163.032,0.551
Blues,Jimi Hendrix,1983...(A Merman I Should Turn to Be) - Demo,39,0.0479,119.453,0.0807
Blues,little hurricane,One Night at a Time,33,0.555,77.819,0.519
Blues,White Denim,A Place To Start,36,0.614,99.06,0.442
Blues,JJ Grey & Mofro,Tame A Wild One,31,0.433,113.924,0.5
Blues,Clutch,In Walks Barbarella,37,0.922,178.014,0.541
Blues,The Who,Blue Red And Grey,35,0.223,108.108,0.404
Blues,Ella Fitzgerald,Moonlight In Vermont,38,0.0387,170.937,0.139
Blues,John Fogerty,Joy Of My Life,42,0.471,143.316,0.685
Blues,Stevie Ray Vaughan,Leave My Girl Alone - Live,32,0.722,79.648,0.488
Blues,Steve Miller Band,Serenade,44,0.764,116.813,0.9
Blues,Gary Clark Jr.,Blak and Blu,30,0.668,97.986,0.639
Blues,Little Walter,Last Night,34,0.443,69.028,0.45
Blues,Rev. Gary Davis,Death Don't Have No Mercy,33,0.185,116.652,0.558
Blues,Billie Holiday,He's Funny That Way,37,0.0723,135.737,0.27
Blues,Jack White,Wayfaring Stranger,35,0.187,127.373,0.437
Blues,The Black Angels,Bloodhounds On My Trail,32,0.91,117.213,0.712
Blues,Black Pistol Fire,Storm Cussin',33,0.821,79.03,0.383
Blues,Stevie Ray Vaughan,"Come On, Pt. III",32,0.587,139.722,0.945
Blues,Slim Harpo,I'm A King Bee,34,0.454,112.214,0.914
Blues,Eagles Of Death Metal,Stuck in the Metal,31,0.982,126.16,0.602
Blues,MC5,Looking at You,38,0.802,92.216,0.89
Blues,JJ Grey & Mofro,This River,31,0.201,119.931,0.175
Blues,Death From Above 1979,Nomad,42,0.959,104.955,0.272
Blues,Bad Company,Movin' On - 2015 Remaster,37,0.818,117.618,0.908
Blues,J.J. Cale,Clyde,37,0.596,98.683,0.753
Blues,Peter Green,In the Skies,37,0.368,102.446,0.796
Blues,Samantha Fish,Let's Have Some Fun,38,0.318,91.257,0.189
Blues,Delbert McClinton,Have A Little Faith In Me,30,0.345,78.929,0.207
Blues,Atlanta Rhythm Section,Champagne Jam,37,0.593,122.017,0.64
Blues,Parker Millsap,Pining,36,0.466,92.6,0.792
Blues,The Allman Brothers Band,"Hot 'Lanta - Live At The Final Fillmore East Concert, 1971",36,0.463,69.923,0.357
Blues,Jimi Hendrix,Little Miss Strange,38,0.807,143.001,0.456
Blues,Al Kooper,Lookin' for a Home,36,0.277,137.066,0.637
Blues,Otis Redding,I Want to Thank You,38,0.521,199.36,0.961
Blues,Grand Funk Railroad,We're An American Band,36,0.884,127.675,0.931
Blues,The Who,"A Quick One, While He's Away - Mono Album Version",36,0.66,135.395,0.292
Blues,Mel Waiters,Throw Back Days,29,0.53,93.002,0.817
Blues,Santana,Candombe Cumbele,37,0.935,104.055,0.83
Blues,Ali Farka Touré,Ruby,42,0.31,177.659,0.408
Blues,The California Honeydrops,Live Learn,37,0.726,171.73,0.771
Blues,The Pack a.d.,Haunt You,29,0.959,173.904,0.135
Blues,Otis Redding,I Love You More Than Words Can Say,38,0.127,129.676,0.283
Blues,Savoy Brown,I'm Tired - Where Am I,34,0.272,109.231,0.245
Blues,Tedeschi Trucks Band,Tell Mama – Live at Spotify NYC,30,0.965,122.601,0.353
Blues,James Booker,Junco Partner #2,30,0.658,102.435,0.793
Blues,The Coasters,Poison Ivy,39,0.586,137.194,0.972
Blues,Joe Bonamassa,Blues Of Desperation,35,0.715,99.973,0.46
Blues,Whitesnake,Here I Go Again 87 - 2017 Remaster,34,0.846,90.172,0.272
Blues,Tinsley Ellis,Kiss Of Death,37,0.315,126.39,0.298
Blues,Ana Popovic,She Was a Doorman,41,0.897,186.223,0.823
Blues,The Heavy,Can't Play Dead,39,0.82,103.907,0.408
Blues,The Bones of J.R. Jones,Bless Your Soul,37,0.577,185.997,0.601
Blues,Muddy Waters,My Home Is In The Delta,34,0.131,96.728,0.383
Blues,Jimi Hendrix,Hey Baby (New Rising Sun),38,0.455,81.435,0.55
Blues,Widespread Panic,Porch Song,31,0.942,104.631,0.155
Blues,Justin Townes Earle,The Saint Of Lost Causes,42,0.323,119.175,0.495
Blues,Ali Farka Touré,Ai Du (with Ry Cooder),44,0.225,151.78,0.408
Blues,The Record Company,Don’t Let Me Get Lonely,32,0.757,197.012,0.842
Blues,Tucka,Til the Sun Comes Up,30,0.66,110.048,0.967
Blues,Robben Ford,Talk to Your Daughter,37,0.44,132.937,0.484
Blues,Blues Traveler,What I Got,33,0.817,100.034,0.727
Blues,Widespread Panic,Down - Live,31,0.758,95.874,0.787
Blues,Eric Gales,Steep Climb,34,0.822,78.98,0.562
Blues,Ty Segall,Orange Color Queen,41,0.373,77.19,0.297
Blues,The White Stripes,Now Mary,29,0.877,124.921,0.55
Blues,Bachman-Turner Overdrive,Hey You,43,0.581,118.326,0.935
Blues,The Del-Vikings,Come Go with Me,32,0.508,128.187,0.608
Blues,Dead Meadow,Sleepy Silver Door,38,0.632,129.545,0.289
Blues,JJ Grey & Mofro,The Wrong Side,28,0.354,87.935,0.64
Blues,MC5,Kick out the Jams,39,0.806,142.625,0.619
Blues,Them,"It's All Over Now, Baby Blue (feat. Van Morrison)",49,0.457,112.18,0.694
Blues,Steve Miller Band,In My First Mind,41,0.413,116.637,0.094
Blues,Tinariwen,Nànnuflày,32,0.477,118.353,0.298
Blues,Dave Mason,Shouldn't Have Took More Than You Gave,36,0.686,152.221,0.458
Blues,"Crosby, Stills, Nash & Young",Suite: Judy Blue Eyes,38,0.336,153.558,0.293
Blues,Clarence Carter,You're Love Lifted Me,42,0.486,112.687,0.969
Blues,Gary Clark Jr.,Star,32,0.749,84.452,0.53
Blues,North Mississippi Allstars,Dyin' days,30,0.3,152.847,0.275
Blues,Alice Cooper,I Never Cry,44,0.284,136.112,0.374
Blues,The Doobie Brothers,Black Water - with Zac Brown Band,39,0.768,171.126,0.673
Blues,Junior Parker,Taxman,35,0.179,154.665,0.497
Blues,The Marcus King Band,Thespian Espionage,30,0.743,110.241,0.73
Blues,Derek & The Dominos,Why Does Love Got To Be So Sad? - 40th Anniversary Version / 2010 Remastered,38,0.96,125.472,0.322
Blues,Tyler Bryant & the Shakedown,Eye To Eye,39,0.905,88.016,0.631
Blues,The Who,Athena,36,0.755,123.104,0.592
Blues,Jane's Addiction,Ocean Size,39,0.901,93.286,0.252
Blues,George Thorogood & The Destroyers,Ride On Josephine,36,0.724,94.917,0.869
Blues,Rival Sons,Hollow Bones Pt. 1,33,0.972,87.606,0.308
Blues,Billie Holiday,Body And Soul,38,0.0901,178.85,0.221
Blues,B.B. King,"Worry, Worry",33,0.403,105.804,0.54
Blues,The Vaughan Brothers,Hard to Be,35,0.871,157.902,0.934
Blues,Jimi Hendrix,Killing Floor - Live At Monterey,38,0.731,80.416,0.823
Blues,Albert King,The Hunter,28,0.417,134.012,0.734
Blues,Esther Phillips,No Headstone on My Grave,36,0.365,94.852,0.538
Blues,The Parlor Mob,Into the Sun,33,0.934,75.571,0.628
Blues,Joe Bonamassa,Born Under A Bad Sign - Live,32,0.793,89.579,0.796
Blues,The Allman Brothers Band,"Stormy Monday - Live At The Fillmore East, 1971",38,0.331,174.163,0.418
Blues,Widespread Panic,Chilly Water,31,0.944,98.891,0.884
Blues,C.W. Stoneking,The Love Me or Die,27,0.53,150.405,0.919
Blues,White Denim,Take It Easy (Ever After Lasting Love),38,0.453,98.943,0.397
Blues,Phish,Rift,32,0.838,151.37,0.578
Blues,Phish,Gumbo - Live,32,0.765,91.254,0.673
Blues,Mary Wells,The Day Will Come,40,0.394,115.013,0.912
Blues,Lukas Nelson and Promise of the Real,Civilized Hell,36,0.75,144.951,0.713
Blues,Jimi Hendrix,Lover Man - Live at the Fillmore East,38,0.88,157.992,0.782
Blues,Deep Purple,Speed King,33,0.675,99.569,0.837
Blues,Robert Plant,29 Palms - 2006 Remaster,46,0.677,116.825,0.786
Blues,Black Joe Lewis & The Honeybears,PTP,28,0.88,105.975,0.796
Blues,The Wood Brothers,Laughin' or Crying,34,0.419,94.339,0.571
Blues,The Marvelettes,Don't Mess With Bill - Single Version,34,0.542,116.242,0.5
Blues,Chuck Berry,Nadine - Single Version,40,0.698,141.151,0.97
Blues,Otis Redding,(I Can't Get No) Satisfaction,40,0.729,146.537,0.867
Blues,Atlanta Rhythm Section,Outlaw Music,38,0.34,135.386,0.58
Blues,Lynyrd Skynyrd,Floyd,38,0.734,134.933,0.136
Blues,The Sheepdogs,Downtown,30,0.742,139.111,0.596
Blues,The Byrds,Cowgirl In The Sand,42,0.402,77.177,0.386
Blues,Jonny Lang,Matchbox,31,0.646,128.743,0.757
Blues,"Crosby, Stills & Nash",Just A Song Before I Go,40,0.233,108.063,0.486
Blues,Fantastic Negrito,In the Pines (Oakland),37,0.295,123.972,0.28
Blues,"Bobby ""Blue"" Bland",I'll Take Care Of You - Single Version,32,0.351,90.693,0.473
Blues,Gregg Allman,Whippin' Post,31,0.709,92.364,0.559
Blues,ZZ Top,El Diablo,38,0.476,103.409,0.55
Blues,Etta James,I Got You Babe,37,0.79,99.146,0.851
Blues,The Arcs,Virginia Slim,33,0.856,93.494,0.453
Blues,Johnnie Taylor,Too Many Memories,32,0.512,118.288,0.713
Blues,Jimi Hendrix,Earth Blues,38,0.76,110.227,0.747
Blues,Eric Burdon,Magic Mountain,29,0.793,80.839,0.619
Blues,Bad Company,Electricland - Remastered Version,38,0.678,111.005,0.703
Blues,Lincoln Durham,Last Red Dawn,30,0.499,81.048,0.814
Blues,The Shouting Matches,House Call,34,0.497,68.489,0.722
Blues,Spirit,The Other Song,37,0.411,79.14,0.371
Blues,Wynonie Harris,Lovin’ Machine,28,0.707,160.82,0.875
Blues,Nina Simone,Funkier Than a Mosquito's Tweeter - Remastered,40,0.545,138.678,0.783
Blues,Stevie Ray Vaughan,Give Me Back My Wig,31,0.797,110.278,0.692
Blues,Joe Liggins,Pink Champagne,35,0.26,99.671,0.777
Blues,Tommy McClennan,Blues As I Can Be,34,0.275,108.657,0.619
Blues,ZZ Top,Heard It on the X - 2005 Remaster,38,0.942,113.857,0.815
Blues,Dr. John,Quitters Never Win,31,0.714,106.389,0.922
Blues,R.L. Burnside,Bad Luck City,38,0.643,74.957,0.795
Blues,Ray Charles,Ain't That Love,35,0.467,118.11,0.774
Blues,The Marshall Tucker Band,Fly Eagle Fly,37,0.548,138.026,0.476
Blues,Jeff Beck,Freeway Jam,33,0.849,137.018,0.904
Blues,Etta James,Fool That I Am,36,0.117,80.316,0.244
Blues,Vintage Trouble,Can't Stop Rollin',30,0.86,120.0,0.748
Blues,Professor Longhair,Big Chief - Remastered,31,0.73,151.594,0.963
Blues,Lead Belly,Goodnight Irene,31,0.315,134.048,0.613
Blues,The Kills,Baby Says,32,0.836,119.731,0.521
Blues,Stevie Ray Vaughan,Life By the Drop,30,0.165,96.468,0.511
Blues,The Wood Brothers,Without Desire,32,0.674,79.163,0.572
Blues,The Record Company,This Crooked City,31,0.367,70.174,0.259
Blues,Bonnie Raitt,Not The Only One - Radio Edit,36,0.731,115.905,0.513
Blues,Joe Bonamassa,What I've Known For A Very Long Time,33,0.596,142.952,0.393
